model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2030,base_short_200,MW,100,100.026
TEMOA,2,BASN_to_CASO,2030,base_short_200,MW,5920,5920.01
TEMOA,3,BASN_to_NWPP,2030,base_short_200,MW,3350,3350.01
TEMOA,4,BASN_to_RMRG,2030,base_short_200,MW,3750,4083.81
TEMOA,5,BASN_to_SRSG,2030,base_short_200,MW,5385,5385.01
TEMOA,6,CANO_to_CASO,2030,base_short_200,MW,3675,3675.03
TEMOA,7,CANO_to_NWPP,2030,base_short_200,MW,3675,3675.03
TEMOA,8,CASO_to_NWPP,2030,base_short_200,MW,2858,2858.02
TEMOA,9,CASO_to_SRSG,2030,base_short_200,MW,4354,9505.17
TEMOA,10,FRCC_to_SRSE,2030,base_short_200,MW,3600,3830.95
TEMOA,11,ISNE_to_NYCW,2030,base_short_200,MW,760,760.099
TEMOA,12,ISNE_to_NYUP,2030,base_short_200,MW,1400,6300.58
TEMOA,13,MISC_to_MISE,2030,base_short_200,MW,0,4784.08
TEMOA,14,MISC_to_MISS,2030,base_short_200,MW,1039,1039.02
TEMOA,15,MISC_to_MISW,2030,base_short_200,MW,1655,1655.02
TEMOA,16,MISC_to_PJMC,2030,base_short_200,MW,5244,5244.04
TEMOA,17,MISC_to_PJMW,2030,base_short_200,MW,5441,18706.4
TEMOA,18,MISC_to_SPPC,2030,base_short_200,MW,1430,9493.38
TEMOA,19,MISC_to_SPPN,2030,base_short_200,MW,0,10000
TEMOA,20,MISC_to_SPPS,2030,base_short_200,MW,1172,12892
TEMOA,21,MISC_to_SRCE,2030,base_short_200,MW,3745,3745.03
TEMOA,23,MISE_to_PJMW,2030,base_short_200,MW,2662,2662.02
TEMOA,24,MISS_to_SPPC,2030,base_short_200,MW,0,7986.2
TEMOA,25,MISS_to_SPPS,2030,base_short_200,MW,1697,18667
TEMOA,26,MISS_to_SRCE,2030,base_short_200,MW,4092,4092.02
TEMOA,27,MISS_to_SRSE,2030,base_short_200,MW,891,10891
TEMOA,28,MISW_to_NWPP,2030,base_short_200,MW,200,200.083
TEMOA,29,MISW_to_PJMC,2030,base_short_200,MW,3200,5904.2
TEMOA,30,MISW_to_SPPC,2030,base_short_200,MW,0,1042.51
TEMOA,31,MISW_to_SPPN,2030,base_short_200,MW,5512,5512.23
TEMOA,32,NWPP_to_RMRG,2030,base_short_200,MW,400,3064.26
TEMOA,33,NYCW_to_NYUP,2030,base_short_200,MW,2489,2489.07
TEMOA,34,NYCW_to_PJME,2030,base_short_200,MW,660,7186.58
TEMOA,35,NYUP_to_PJME,2030,base_short_200,MW,1255,3461.59
TEMOA,36,PJMC_to_PJMW,2030,base_short_200,MW,980,4080.91
TEMOA,37,PJMD_to_PJME,2030,base_short_200,MW,1200,6548.16
TEMOA,38,PJMD_to_PJMW,2030,base_short_200,MW,6930,6930.03
TEMOA,39,PJMD_to_SRCA,2030,base_short_200,MW,1000,1000.61
TEMOA,40,PJME_to_PJMW,2030,base_short_200,MW,3885,12747.6
TEMOA,41,PJMW_to_SRCA,2030,base_short_200,MW,1219,1219.04
TEMOA,42,PJMW_to_SRCE,2030,base_short_200,MW,3333,3333.08
TEMOA,43,RMRG_to_SPPC,2030,base_short_200,MW,210,10210
TEMOA,44,RMRG_to_SPPN,2030,base_short_200,MW,410,10410
TEMOA,45,RMRG_to_SRSG,2030,base_short_200,MW,614,9031.05
TEMOA,46,SPPC_to_SPPN,2030,base_short_200,MW,1433,4812.33
TEMOA,47,SPPC_to_SPPS,2030,base_short_200,MW,3372,3373.62
TEMOA,48,SPPN_to_SPPS,2030,base_short_200,MW,0,5233.81
TEMOA,49,SPPS_to_SRSG,2030,base_short_200,MW,1010,3942.04
TEMOA,50,SPPS_to_TRE,2030,base_short_200,MW,600,10600
TEMOA,51,SPPS_to_TRE_WEST,2030,base_short_200,MW,220,10220
TEMOA,52,SRCA_to_SRCE,2030,base_short_200,MW,216,758.727
TEMOA,53,SRCA_to_SRSE,2030,base_short_200,MW,1400,1400.02
TEMOA,54,SRCE_to_SRSE,2030,base_short_200,MW,3196,3196.31
TEMOA,55,TRE_to_TRE_WEST,2030,base_short_200,MW,16529,16529
TEMOA,57,SRSG_to_TRE,2030,base_short_200,MW,0,10000
TEMOA,1,BASN_to_CANO,2040,base_short_200,MW,100.026,100.039
