resource_name,zone,tech_type,model,planning_year,case,unit,start_value,end_value,start_MWh,end_MWh
BASN_batteries_1,BASN,Battery,SWITCH,2027,base_short_current_policies_retire,MW,935.8,935.8,2195.6,2195.6
BASN_biomass_1,BASN,Other,SWITCH,2027,base_short_current_policies_retire,MW,12.6,12.6,0.0,0.0
BASN_biomass_2,BASN,Other,SWITCH,2027,base_short_current_policies_retire,MW,32.0,32.0,0.0,0.0
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,2522.6,2522.6,0.0,0.0
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2027,base_short_current_policies_retire,MW,1700.2,1700.2,0.0,0.0
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2027,base_short_current_policies_retire,MW,3622.0,3622.0,0.0,0.0
BASN_distributed_generation_1,BASN,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,1193.0,1193.0,0.0,0.0
BASN_geothermal_1,BASN,Geothermal,SWITCH,2027,base_short_current_policies_retire,MW,962.0,962.0,0.0,0.0
BASN_natural_gas_fired_combined_cycle_2,BASN,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,6454.0,6454.0,0.0,0.0
BASN_onshore_wind_turbine_1,BASN,Wind,SWITCH,2027,base_short_current_policies_retire,MW,1510.1,1670.1,0.0,0.0
BASN_small_hydroelectric_1,BASN,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,494.5,494.5,0.0,0.0
BASN_solar_photovoltaic_1,BASN,Solar,SWITCH,2027,base_short_current_policies_retire,MW,6777.2,7343.2,0.0,0.0
CANO_batteries_1,CANO,Battery,SWITCH,2027,base_short_current_policies_retire,MW,2273.6,2652.6,9058.7,10574.7
CANO_biomass_1,CANO,Other,SWITCH,2027,base_short_current_policies_retire,MW,469.0,469.0,0.0,0.0
CANO_biomass_2,CANO,Other,SWITCH,2027,base_short_current_policies_retire,MW,219.6,219.6,0.0,0.0
CANO_conventional_hydroelectric_1,CANO,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,7519.2,7519.2,0.0,0.0
CANO_distributed_generation_1,CANO,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,4478.0,4478.0,0.0,0.0
CANO_geothermal_1,CANO,Geothermal,SWITCH,2027,base_short_current_policies_retire,MW,987.4,987.4,0.0,0.0
CANO_hydroelectric_pumped_storage_1,CANO,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,2276.9,2276.9,35291.95,35291.95
CANO_natural_gas_fired_combined_cycle_2,CANO,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,8296.9,8296.9,0.0,0.0
CANO_onshore_wind_turbine_1,CANO,Wind,SWITCH,2027,base_short_current_policies_retire,MW,1473.5,1473.5,0.0,0.0
CANO_small_hydroelectric_1,CANO,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,745.0,745.0,0.0,0.0
CANO_solar_photovoltaic_1,CANO,Solar,SWITCH,2027,base_short_current_policies_retire,MW,5278.0,6328.3,0.0,0.0
CASO_batteries_1,CASO,Battery,SWITCH,2027,base_short_current_policies_retire,MW,6682.4,8845.3,24587.6,33239.2
CASO_biomass_1,CASO,Other,SWITCH,2027,base_short_current_policies_retire,MW,310.3,310.3,0.0,0.0
CASO_biomass_2,CASO,Other,SWITCH,2027,base_short_current_policies_retire,MW,53.8,53.8,0.0,0.0
CASO_conventional_hydroelectric_1,CASO,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,1346.4,1346.4,0.0,0.0
CASO_conventional_steam_coal_1,CASO,Coal,SWITCH,2027,base_short_current_policies_retire,MW,57.0,57.0,0.0,0.0
CASO_distributed_generation_1,CASO,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,6969.0,6969.0,0.0,0.0
CASO_geothermal_1,CASO,Geothermal,SWITCH,2027,base_short_current_policies_retire,MW,335.4,335.4,0.0,0.0
CASO_hydroelectric_pumped_storage_1,CASO,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,1665.0,1665.0,25807.5,25807.5
CASO_natural_gas_fired_combined_cycle_2,CASO,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,7481.6,7481.6,0.0,0.0
CASO_onshore_wind_turbine_1,CASO,Wind,SWITCH,2027,base_short_current_policies_retire,MW,4501.0,4528.0,0.0,0.0
CASO_small_hydroelectric_1,CASO,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,363.9,363.9,0.0,0.0
CASO_solar_photovoltaic_1,CASO,Solar,SWITCH,2027,base_short_current_policies_retire,MW,12607.4,13707.4,0.0,0.0
FRCC_batteries_1,FRCC,Battery,SWITCH,2027,base_short_current_policies_retire,MW,555.2,555.2,1129.4,1129.4
FRCC_biomass_1,FRCC,Other,SWITCH,2027,base_short_current_policies_retire,MW,546.1,546.1,0.0,0.0
FRCC_biomass_2,FRCC,Other,SWITCH,2027,base_short_current_policies_retire,MW,488.0,488.0,0.0,0.0
FRCC_conventional_hydroelectric_1,FRCC,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,43.5,43.5,0.0,0.0
FRCC_conventional_steam_coal_1,FRCC,Coal,SWITCH,2027,base_short_current_policies_retire,MW,3590.0,700.767067,0.0,0.0
FRCC_distributed_generation_1,FRCC,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,2946.0,2946.0,0.0,0.0
FRCC_natural_gas_fired_combined_cycle_1,FRCC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,34167.2,34167.2,0.0,0.0
FRCC_natural_gas_fired_combustion_turbine_1,FRCC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,7938.8,4738.700366,0.0,0.0
FRCC_nuclear_1,FRCC,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,3737.0,3737.0,0.0,0.0
FRCC_solar_photovoltaic_1,FRCC,Solar,SWITCH,2027,base_short_current_policies_retire,MW,6776.1,8043.0,0.0,0.0
ISNE_batteries_1,ISNE,Battery,SWITCH,2027,base_short_current_policies_retire,MW,344.0,368.4,712.5,761.3
ISNE_biomass_1,ISNE,Other,SWITCH,2027,base_short_current_policies_retire,MW,439.0,439.0,0.0,0.0
ISNE_biomass_2,ISNE,Other,SWITCH,2027,base_short_current_policies_retire,MW,858.3,858.3,0.0,0.0
ISNE_conventional_hydroelectric_1,ISNE,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,1083.4,1083.4,0.0,0.0
ISNE_conventional_steam_coal_1,ISNE,Coal,SWITCH,2027,base_short_current_policies_retire,MW,96.6,96.6,0.0,0.0
ISNE_conventional_steam_coal_2,ISNE,Coal,SWITCH,2027,base_short_current_policies_retire,MW,438.0,438.0,0.0,0.0
ISNE_distributed_generation_1,ISNE,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,4187.0,4187.0,0.0,0.0
ISNE_hydroelectric_pumped_storage_1,ISNE,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,1830.0,1830.0,28365.0,28365.0
ISNE_natural_gas_fired_combined_cycle_1,ISNE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,3844.8,3850.7,0.0,0.0
ISNE_natural_gas_fired_combined_cycle_2,ISNE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,10513.3,10513.3,0.0,0.0
ISNE_natural_gas_fired_combustion_turbine_1,ISNE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1338.4,1338.4,0.0,0.0
ISNE_natural_gas_fired_combustion_turbine_2,ISNE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,453.4,459.8,0.0,0.0
ISNE_natural_gas_internal_combustion_engine_1,ISNE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,70.8,70.8,0.0,0.0
ISNE_nuclear_1,ISNE,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,3355.5,3355.5,0.0,0.0
ISNE_offshore_wind_turbine_1,ISNE,Wind,SWITCH,2027,base_short_current_policies_retire,MW,29.3,29.3,0.0,0.0
ISNE_onshore_wind_turbine_1,ISNE,Wind,SWITCH,2027,base_short_current_policies_retire,MW,1547.1,1547.1,0.0,0.0
ISNE_petroleum_liquids_1,ISNE,Other,SWITCH,2027,base_short_current_policies_retire,MW,4971.9,1291.543886,0.0,0.0
ISNE_small_hydroelectric_1,ISNE,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,892.2,892.2,0.0,0.0
ISNE_solar_photovoltaic_1,ISNE,Solar,SWITCH,2027,base_short_current_policies_retire,MW,2359.6,2581.9,0.0,0.0
MISC_batteries_1,MISC,Battery,SWITCH,2027,base_short_current_policies_retire,MW,36.3,36.3,60.1,60.1
MISC_biomass_1,MISC,Other,SWITCH,2027,base_short_current_policies_retire,MW,72.1,72.1,0.0,0.0
MISC_biomass_2,MISC,Other,SWITCH,2027,base_short_current_policies_retire,MW,71.7,71.7,0.0,0.0
MISC_conventional_hydroelectric_1,MISC,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,597.5,597.5,0.0,0.0
MISC_conventional_steam_coal_2,MISC,Coal,SWITCH,2027,base_short_current_policies_retire,MW,17524.3,8988.881033,0.0,0.0
MISC_distributed_generation_1,MISC,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,745.0,745.0,0.0,0.0
MISC_hydroelectric_pumped_storage_1,MISC,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,471.0,471.0,7300.5,7300.5
MISC_natural_gas_fired_combined_cycle_1,MISC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1893.6,1893.6,0.0,0.0
MISC_natural_gas_fired_combined_cycle_2,MISC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,3383.5,3383.5,0.0,0.0
MISC_natural_gas_fired_combustion_turbine_1,MISC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,674.7,674.7,0.0,0.0
MISC_natural_gas_fired_combustion_turbine_2,MISC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,8558.8,8558.8,0.0,0.0
MISC_nuclear_1,MISC,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,2373.0,2373.0,0.0,0.0
MISC_onshore_wind_turbine_1,MISC,Wind,SWITCH,2027,base_short_current_policies_retire,MW,6382.6,6437.0,0.0,0.0
MISC_small_hydroelectric_1,MISC,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,43.6,43.6,0.0,0.0
MISC_solar_photovoltaic_1,MISC,Solar,SWITCH,2027,base_short_current_policies_retire,MW,1498.9,2722.2,0.0,0.0
MISE_batteries_1,MISE,Battery,SWITCH,2027,base_short_current_policies_retire,MW,1.3,1.3,1.5,1.5
MISE_biomass_1,MISE,Other,SWITCH,2027,base_short_current_policies_retire,MW,170.6,170.6,0.0,0.0
MISE_biomass_2,MISE,Other,SWITCH,2027,base_short_current_policies_retire,MW,139.9,139.9,0.0,0.0
MISE_conventional_hydroelectric_1,MISE,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,32.3,32.3,0.0,0.0
MISE_conventional_steam_coal_1,MISE,Coal,SWITCH,2027,base_short_current_policies_retire,MW,5761.3,4532.597775,0.0,0.0
MISE_distributed_generation_1,MISE,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,642.0,642.0,0.0,0.0
MISE_hydroelectric_pumped_storage_1,MISE,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,2115.0,2115.0,32782.5,32782.5
MISE_natural_gas_fired_combined_cycle_1,MISE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,5517.4,5517.4,0.0,0.0
MISE_natural_gas_fired_combined_cycle_2,MISE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,743.7,217.374151,0.0,0.0
MISE_natural_gas_fired_combustion_turbine_2,MISE,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,4199.5,4199.5,0.0,0.0
MISE_nuclear_1,MISE,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,1161.0,1161.0,0.0,0.0
MISE_onshore_wind_turbine_1,MISE,Wind,SWITCH,2027,base_short_current_policies_retire,MW,3676.9,3676.9,0.0,0.0
MISE_small_hydroelectric_1,MISE,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,63.2,63.2,0.0,0.0
MISE_solar_photovoltaic_1,MISE,Solar,SWITCH,2027,base_short_current_policies_retire,MW,891.0,931.0,0.0,0.0
MISS_batteries_1,MISS,Battery,SWITCH,2027,base_short_current_policies_retire,MW,10.5,10.5,30.5,30.5
MISS_biomass_1,MISS,Other,SWITCH,2027,base_short_current_policies_retire,MW,65.6,65.6,0.0,0.0
MISS_biomass_2,MISS,Other,SWITCH,2027,base_short_current_policies_retire,MW,734.7,734.7,0.0,0.0
MISS_conventional_hydroelectric_1,MISS,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,583.1,583.1,0.0,0.0
MISS_conventional_steam_coal_2,MISS,Coal,SWITCH,2027,base_short_current_policies_retire,MW,4521.1,4321.900476,0.0,0.0
MISS_distributed_generation_1,MISS,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,1876.0,1876.0,0.0,0.0
MISS_natural_gas_fired_combined_cycle_1,MISS,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,17135.3,17233.1,0.0,0.0
MISS_natural_gas_fired_combustion_turbine_1,MISS,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,4471.8,4192.039186,0.0,0.0
MISS_nuclear_1,MISS,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,5426.0,5426.0,0.0,0.0
MISS_small_hydroelectric_1,MISS,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,74.1,74.1,0.0,0.0
MISS_solar_photovoltaic_1,MISS,Solar,SWITCH,2027,base_short_current_policies_retire,MW,1526.9,2207.9,0.0,0.0
MISW_batteries_1,MISW,Battery,SWITCH,2027,base_short_current_policies_retire,MW,31.2,31.2,62.9,62.9
MISW_biomass_1,MISW,Other,SWITCH,2027,base_short_current_policies_retire,MW,590.2,590.2,0.0,0.0
MISW_biomass_2,MISW,Other,SWITCH,2027,base_short_current_policies_retire,MW,285.0,285.0,0.0,0.0
MISW_conventional_hydroelectric_1,MISW,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,202.5,206.5,0.0,0.0
MISW_conventional_steam_coal_1,MISW,Coal,SWITCH,2027,base_short_current_policies_retire,MW,15530.2,4092.642242,0.0,0.0
MISW_distributed_generation_1,MISW,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,1593.0,1593.0,0.0,0.0
MISW_natural_gas_fired_combined_cycle_1,MISW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1408.1,1408.1,0.0,0.0
MISW_natural_gas_fired_combined_cycle_2,MISW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,7024.6,7024.6,0.0,0.0
MISW_natural_gas_fired_combustion_turbine_1,MISW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,918.7,918.7,0.0,0.0
MISW_natural_gas_fired_combustion_turbine_2,MISW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,6742.3,6742.3,0.0,0.0
MISW_natural_gas_fired_combustion_turbine_3,MISW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,967.1,967.1,0.0,0.0
MISW_natural_gas_internal_combustion_engine_1,MISW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,804.0,804.0,0.0,0.0
MISW_nuclear_1,MISW,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,2928.1,2928.1,0.0,0.0
MISW_onshore_wind_turbine_1,MISW,Wind,SWITCH,2027,base_short_current_policies_retire,MW,23541.0,23541.0,0.0,0.0
MISW_small_hydroelectric_1,MISW,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,661.9,661.9,0.0,0.0
MISW_solar_photovoltaic_1,MISW,Solar,SWITCH,2027,base_short_current_policies_retire,MW,2948.1,3131.6,0.0,0.0
NWPP_batteries_1,NWPP,Battery,SWITCH,2027,base_short_current_policies_retire,MW,41.0,41.0,143.4,143.4
NWPP_biomass_1,NWPP,Other,SWITCH,2027,base_short_current_policies_retire,MW,227.4,227.4,0.0,0.0
NWPP_biomass_2,NWPP,Other,SWITCH,2027,base_short_current_policies_retire,MW,490.5,490.5,0.0,0.0
NWPP_conventional_hydroelectric_1,NWPP,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,32313.4,32313.4,0.0,0.0
NWPP_conventional_steam_coal_1,NWPP,Coal,SWITCH,2027,base_short_current_policies_retire,MW,2151.5,2151.5,0.0,0.0
NWPP_distributed_generation_1,NWPP,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,1289.0,1289.0,0.0,0.0
NWPP_geothermal_1,NWPP,Geothermal,SWITCH,2027,base_short_current_policies_retire,MW,30.8,30.8,0.0,0.0
NWPP_hydroelectric_pumped_storage_1,NWPP,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,314.0,314.0,4867.0,4867.0
NWPP_natural_gas_fired_combined_cycle_1,NWPP,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,2899.0,865.320475,0.0,0.0
NWPP_nuclear_1,NWPP,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,1172.0,1172.0,0.0,0.0
NWPP_onshore_wind_turbine_1,NWPP,Wind,SWITCH,2027,base_short_current_policies_retire,MW,8432.7,8512.7,0.0,0.0
NWPP_small_hydroelectric_1,NWPP,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,892.5,892.5,0.0,0.0
NWPP_solar_photovoltaic_1,NWPP,Solar,SWITCH,2027,base_short_current_policies_retire,MW,1525.7,1628.6,0.0,0.0
NYCW_batteries_1,NYCW,Battery,SWITCH,2027,base_short_current_policies_retire,MW,22.3,27.2,110.0,119.8
NYCW_biomass_1,NYCW,Other,SWITCH,2027,base_short_current_policies_retire,MW,25.4,25.4,0.0,0.0
NYCW_biomass_2,NYCW,Other,SWITCH,2027,base_short_current_policies_retire,MW,99.3,99.3,0.0,0.0
NYCW_distributed_generation_1,NYCW,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,1076.0,1076.0,0.0,0.0
NYCW_natural_gas_fired_combined_cycle_1,NYCW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1504.6,1504.6,0.0,0.0
NYCW_natural_gas_fired_combined_cycle_2,NYCW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,2828.4,2828.4,0.0,0.0
NYCW_natural_gas_fired_combustion_turbine_1,NYCW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1091.6,1091.6,0.0,0.0
NYCW_natural_gas_fired_combustion_turbine_2,NYCW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1178.2,1178.2,0.0,0.0
NYCW_natural_gas_fired_combustion_turbine_3,NYCW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1010.9,1010.9,0.0,0.0
NYCW_natural_gas_internal_combustion_engine_1,NYCW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,37.4,37.4,0.0,0.0
NYCW_natural_gas_steam_turbine_1,NYCW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,6598.7,1967.791565,0.0,0.0
NYCW_petroleum_liquids_1,NYCW,Other,SWITCH,2027,base_short_current_policies_retire,MW,2117.3,504.908435,0.0,0.0
NYCW_solar_photovoltaic_1,NYCW,Solar,SWITCH,2027,base_short_current_policies_retire,MW,157.3,157.3,0.0,0.0
NYUP_batteries_1,NYUP,Battery,SWITCH,2027,base_short_current_policies_retire,MW,170.0,170.0,394.4,394.4
NYUP_biomass_1,NYUP,Other,SWITCH,2027,base_short_current_policies_retire,MW,182.3,202.4,0.0,0.0
NYUP_biomass_2,NYUP,Other,SWITCH,2027,base_short_current_policies_retire,MW,150.5,150.5,0.0,0.0
NYUP_conventional_hydroelectric_1,NYUP,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,3620.8,3620.8,0.0,0.0
NYUP_distributed_generation_1,NYUP,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,798.0,798.0,0.0,0.0
NYUP_hydroelectric_pumped_storage_1,NYUP,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,1406.7,1406.7,21803.85,21803.85
NYUP_natural_gas_fired_combined_cycle_1,NYUP,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,6565.9,4079.841021,0.0,0.0
NYUP_nuclear_1,NYUP,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,3358.3,3358.3,0.0,0.0
NYUP_onshore_wind_turbine_1,NYUP,Wind,SWITCH,2027,base_short_current_policies_retire,MW,2746.3,2758.3,0.0,0.0
NYUP_small_hydroelectric_1,NYUP,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,915.6,915.6,0.0,0.0
NYUP_solar_photovoltaic_1,NYUP,Solar,SWITCH,2027,base_short_current_policies_retire,MW,1467.9,1562.9,0.0,0.0
PJMC_batteries_1,PJMC,Battery,SWITCH,2027,base_short_current_policies_retire,MW,95.8,95.8,171.6,171.6
PJMC_biomass_1,PJMC,Other,SWITCH,2027,base_short_current_policies_retire,MW,26.4,26.4,0.0,0.0
PJMC_biomass_2,PJMC,Other,SWITCH,2027,base_short_current_policies_retire,MW,28.8,28.8,0.0,0.0
PJMC_conventional_hydroelectric_1,PJMC,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,0.8,0.8,0.0,0.0
PJMC_distributed_generation_1,PJMC,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,943.0,943.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_1,PJMC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,4843.4,4843.4,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_2,PJMC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,195.0,195.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_1,PJMC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,101.8,101.8,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_2,PJMC,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,8523.9,8523.9,0.0,0.0
PJMC_nuclear_1,PJMC,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,10898.1,10898.1,0.0,0.0
PJMC_onshore_wind_turbine_1,PJMC,Wind,SWITCH,2027,base_short_current_policies_retire,MW,4488.8,4488.8,0.0,0.0
PJMC_small_hydroelectric_1,PJMC,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,25.3,25.3,0.0,0.0
PJMC_solar_photovoltaic_1,PJMC,Solar,SWITCH,2027,base_short_current_policies_retire,MW,309.1,344.1,0.0,0.0
PJMD_batteries_1,PJMD,Battery,SWITCH,2027,base_short_current_policies_retire,MW,40.5,40.5,74.6,74.6
PJMD_biomass_1,PJMD,Other,SWITCH,2027,base_short_current_policies_retire,MW,585.3,585.3,0.0,0.0
PJMD_biomass_2,PJMD,Other,SWITCH,2027,base_short_current_policies_retire,MW,293.4,293.4,0.0,0.0
PJMD_conventional_hydroelectric_1,PJMD,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,616.2,616.2,0.0,0.0
PJMD_distributed_generation_1,PJMD,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,983.0,983.0,0.0,0.0
PJMD_hydroelectric_pumped_storage_1,PJMD,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,3003.0,3003.0,46546.5,46546.5
PJMD_natural_gas_fired_combined_cycle_1,PJMD,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,6969.3,6969.3,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_2,PJMD,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,932.0,932.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_1,PJMD,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1874.0,1874.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_3,PJMD,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,2627.0,2627.0,0.0,0.0
PJMD_nuclear_1,PJMD,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,3708.0,3708.0,0.0,0.0
PJMD_onshore_wind_turbine_1,PJMD,Wind,SWITCH,2027,base_short_current_policies_retire,MW,208.0,208.0,0.0,0.0
PJMD_small_hydroelectric_1,PJMD,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,14.5,14.5,0.0,0.0
PJMD_solar_photovoltaic_1,PJMD,Solar,SWITCH,2027,base_short_current_policies_retire,MW,4533.6,4663.6,0.0,0.0
PJME_batteries_1,PJME,Battery,SWITCH,2027,base_short_current_policies_retire,MW,107.0,107.0,145.5,145.5
PJME_biomass_1,PJME,Other,SWITCH,2027,base_short_current_policies_retire,MW,274.4,274.4,0.0,0.0
PJME_biomass_2,PJME,Other,SWITCH,2027,base_short_current_policies_retire,MW,520.3,520.3,0.0,0.0
PJME_conventional_hydroelectric_1,PJME,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,1318.1,1318.1,0.0,0.0
PJME_distributed_generation_1,PJME,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,6500.0,6500.0,0.0,0.0
PJME_hydroelectric_pumped_storage_1,PJME,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,1942.0,1942.0,30101.0,30101.0
PJME_natural_gas_fired_combined_cycle_2,PJME,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,24226.1,24226.1,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_1,PJME,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,286.5,286.5,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_2,PJME,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,4258.0,4258.0,0.0,0.0
PJME_nuclear_1,PJME,Nuclear,SWITCH,2027,base_short_current_policies_retire,MW,12829.4,12829.4,0.0,0.0
PJME_onshore_wind_turbine_1,PJME,Wind,SWITCH,2027,base_short_current_policies_retire,MW,1314.4,1314.4,0.0,0.0
PJME_small_hydroelectric_1,PJME,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,167.5,167.5,0.0,0.0
PJME_solar_photovoltaic_1,PJME,Solar,SWITCH,2027,base_short_current_policies_retire,MW,2089.2,2171.1,0.0,0.0
PJMW_batteries_1,PJMW,Battery,SWITCH,2027,base_short_current_policies_retire,MW,97.3,97.3,187.6,187.6
PJMW_biomass_1,PJMW,Other,SWITCH,2027,base_short_current_policies_retire,MW,147.5,147.5,0.0,0.0
PJMW_biomass_2,PJMW,Other,SWITCH,2027,base_short_current_policies_retire,MW,58.0,58.0,0.0,0.0
PJMW_conventional_hydroelectric_1,PJMW,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,884.8,884.8,0.0,0.0
PJMW_conventional_steam_coal_1,PJMW,Coal,SWITCH,2027,base_short_current_policies_retire,MW,20666.0,8769.83519,0.0,0.0
PJMW_distributed_generation_1,PJMW,Distributed Solar,SWITCH,2027,base_short_current_policies_retire,MW,1532.0,1532.0,0.0,0.0
PJMW_hydroelectric_pumped_storage_1,PJMW,Hydro,SWITCH,2027,base_short_current_policies_retire,MW,238.0,238.0,3689.0,3689.0
PJMW_natural_gas_fired_combined_cycle_1,PJMW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,18210.8,18210.8,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_2,PJMW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,1120.6,1120.6,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_2,PJMW,Natural Gas,SWITCH,2027,base_short_current_policies_retire,MW,11110.8,11110.8,0.0,0.0
