model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,base_short_current_policies_retire,MW,0.0
SWITCH,PJMC_to_PJMW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,PJMC_to_MISW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,PJME_to_NYUP,2027,base_short_current_policies_retire,MW,5634.21562580638
SWITCH,PJME_to_PJMW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,PJME_to_NYCW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,PJME_to_PJMD,2027,base_short_current_policies_retire,MW,1.5916157281026244e-12
SWITCH,MISE_to_MISC,2027,base_short_current_policies_retire,MW,4.845784046811014e-12
SWITCH,MISE_to_PJMW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,MISE_to_MISW,2027,base_short_current_policies_retire,MW,3.517120217032957e-12
SWITCH,ISNE_to_NYUP,2027,base_short_current_policies_retire,MW,0.0
SWITCH,ISNE_to_NYCW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,MISC_to_SPPC,2027,base_short_current_policies_retire,MW,0.0
SWITCH,MISC_to_PJMW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,MISC_to_SRCE,2027,base_short_current_policies_retire,MW,0.0
SWITCH,MISC_to_SPPS,2027,base_short_current_policies_retire,MW,0.0
SWITCH,MISC_to_MISS,2027,base_short_current_policies_retire,MW,0.0
SWITCH,MISC_to_SPPN,2027,base_short_current_policies_retire,MW,7.218175661741739e-12
SWITCH,MISC_to_MISW,2027,base_short_current_policies_retire,MW,0.0
SWITCH,CANO_to_BASN,2027,base_short_current_policies_retire,MW,0.0
SWITCH,CANO_to_CASO,2027,base_short_current_policies_retire,MW,0.0
SWITCH,CANO_to_NWPP,2027,base_short_current_policies_retire,MW,0.0
SWITCH,TREW_to_TRE,2027,base_short_current_policies_retire,MW,0.0
SWITCH,TREW_to_SPPS,2027,base_short_current_policies_retire,MW,6407.258997948736
SWITCH,SPPC_to_SPPS,2027,base_short_current_policies_retire,MW,0.0
SWITCH,SPPC_to_MISS,2027,base_short_current_policies_retire,MW,9.444107808756606e-12
SWITCH,SPPC_to_SPPN,2027,base_short_current_policies_retire,MW,2.2737367544323206e-13
SWITCH,SPPC_to_MISW,2027,base_short_current_policies_retire,MW,4.13402539015763e-12
