Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr
PJMW_conventional_hydroelectric_1,PJMW,Conventional Hydroelectric,1,172,16,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,626.0,0,20,626.0,-1,31.3,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.307395591,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_conventional_steam_coal_1,PJMW,Conventional Steam Coal,1,173,16,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,2198.0,0,8,2197.504,-1,274.69,0,0.0,0,0,0,0,0,0,0.0,0.0,64922.0,0.0,0,0,1.88,0.0,0,0,124,16.5,10.79,3.539,2.365,east_north_central_coal,0,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_hydroelectric_pumped_storage_1,PJMW,Hydroelectric Pumped Storage,1,174,16,0,0,0,0,1,0,0,0,0.0,0.0,0,0,3689.0,238.0,0,3,237.999,-1,79.33,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,0.866,0.866,0.0,1,20,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_natural_gas_fired_combined_cycle_1,PJMW,Natural Gas Fired Combined Cycle,1,175,16,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,19049.0,0,41,19049.42,-1,464.62,0,0.0,0,0,0,0,0,0,0.0,0.0,11521.0,0.0,0,0,3.65,0.0,0,0,92,2.0,6.79,0.644,1.664,east_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_natural_gas_fired_combustion_turbine_1,PJMW,Natural Gas Fired Combustion Turbine,1,176,16,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,8735.0,0,81,8735.202,-1,107.84,0,0.0,0,0,0,0,0,0,0.0,0.0,9847.0,0.0,0,0,5.28,0.0,0,0,119,3.5,11.8,1.824,1.175,east_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_natural_gas_internal_combustion_engine_1,PJMW,Natural Gas Internal Combustion Engine,1,177,16,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,76.0,0,19,76.399,-1,4.02,0,0.0,0,0,0,0,0,0,0.0,0.0,21000.0,0.0,0,0,4.88,0.0,0,0,38,0.0,9.49,0.913,3.043,east_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_natural_gas_steam_turbine_1,PJMW,Natural Gas Steam Turbine,1,178,16,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,34.0,0,13,33.696,-1,2.59,0,0.0,0,0,0,0,0,0,0.0,0.0,51303.0,0.0,0,0,1.06,0.0,0,0,87,13.7,9.32,0.0,0.815,east_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.63,1.26,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_nuclear_1,PJMW,Nuclear,1,179,16,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,6326.0,0,6,6325.998,-1,1054.33,0,0.0,0,0,0,0,0,0,0.0,0.0,221445.0,0.0,0,0,2.84,0.0,0,0,248,0.0,10.45,0.0,0.0,east_north_central_uranium,0,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_onshore_wind_turbine_1,PJMW,Onshore Wind Turbine,1,180,16,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,807.0,0,8,806.896,-1,100.86,0,0.0,0,0,0,0,0,0,0.0,0.0,43000.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.237931251,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PJMW_petroleum_liquids_1,PJMW,Petroleum Liquids,1,181,16,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,66.0,0,37,65.786,-1,1.78,0,0.0,0,0,0,0,0,0,0.0,0.0,21000.0,0.0,0,0,4.81,0.0,0,0,38,0.0,9.35,0.275,0.458,east_north_central_distillate,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_small_hydroelectric_1,PJMW,Small Hydroelectric,1,182,16,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,153.0,0,85,244.63,-1,1.8,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.307395591,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PJMW_solar_photovoltaic_1,PJMW,Solar Photovoltaic,1,183,16,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,3782.0,0,55,3782.515,-1,68.77,0,0.0,0,0,0,0,0,0,0.0,0.0,22623.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.195310978,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RMRG_biomass_1,RMRG,Biomass,1,184,17,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,5.0,0,2,15.7,-1,2.52,0,0.0,0,0,0,0,0,0,0.0,0.0,150850.0,0.0,0,0,5.86,0.0,0,0,172,0.0,13.63,0.222,0.313,waste_biomass,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_conventional_hydroelectric_1,RMRG,Conventional Hydroelectric,1,185,17,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,580.0,0,16,579.696,-1,36.23,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.28809012,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_conventional_steam_coal_1,RMRG,Conventional Steam Coal,1,186,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1531.0,0,6,1531.002,-1,255.17,0,0.0,0,0,0,0,0,0,0.0,0.0,67299.0,0.0,0,0,1.88,0.0,0,0,124,16.5,10.71,1.59,1.005,mountain_coal,0,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_hydroelectric_pumped_storage_1,RMRG,Hydroelectric Pumped Storage,1,187,17,0,0,0,0,1,0,0,0,0.0,0.0,0,0,9005.5,581.0,0,5,580.8,-1,116.16,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,0.866,0.866,0.0,1,20,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas Fired Combined Cycle,1,188,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,3478.0,0,12,3477.504,-1,289.79,0,0.0,0,0,0,0,0,0,0.0,0.0,12768.0,0.0,0,0,4.03,0.0,0,0,92,2.0,8.26,1.821,3.348,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas Fired Combustion Turbine,1,189,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,2555.0,0,45,2555.28,-1,56.78,0,0.0,0,0,0,0,0,0,0.0,0.0,10958.0,0.0,0,0,5.28,0.0,0,0,119,3.5,12.15,1.34,2.511,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_natural_gas_internal_combustion_engine_1,RMRG,Natural Gas Internal Combustion Engine,1,190,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,243.0,0,42,243.39,-1,5.8,0,0.0,0,0,0,0,0,0,0.0,0.0,21000.0,0.0,0,0,4.53,0.0,0,0,38,0.0,8.8,1.13,0.76,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_onshore_wind_turbine_1,RMRG,Onshore Wind Turbine,1,191,17,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,4287.0,0,10,4287.0,-1,428.7,0,0.0,0,0,0,0,0,0,0.0,0.0,43000.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.308735542,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RMRG_small_hydroelectric_1,RMRG,Small Hydroelectric,1,192,17,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,85.0,0,50,197.6,-1,1.71,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.28809012,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_solar_photovoltaic_1,RMRG,Solar Photovoltaic,1,193,17,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1539.0,0,45,1539.315,-1,34.21,0,0.0,0,0,0,0,0,0,0.0,0.0,22623.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.249081485,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPPC_biomass_1,SPPC,Biomass,1,194,18,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,3.0,0,2,3.5,-1,1.51,0,0.0,0,0,0,0,0,0,0.0,0.0,150850.0,0.0,0,0,5.32,0.0,0,0,172,0.0,12.38,0.862,1.219,waste_biomass,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_conventional_hydroelectric_1,SPPC,Conventional Hydroelectric,1,195,18,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,52.0,0,1,52.0,-1,52.0,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.143682149,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_conventional_steam_coal_1,SPPC,Conventional Steam Coal,1,196,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1152.0,0,2,1152.0,-1,576.0,0,0.0,0,0,0,0,0,0,0.0,0.0,62807.0,0.0,0,0,1.88,0.0,0,0,124,16.5,9.57,0.963,1.362,west_north_central_coal,0,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas Fired Combined Cycle,1,197,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1782.0,0,4,1782.0,-1,445.5,0,0.0,0,0,0,0,0,0,0.0,0.0,13943.0,0.0,0,0,4.19,0.0,0,0,92,2.0,7.79,0.825,0.912,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas Fired Combustion Turbine,1,198,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,2412.0,0,29,2411.495,-1,83.16,0,0.0,0,0,0,0,0,0,0.0,0.0,10318.0,0.0,0,0,5.28,0.0,0,0,119,3.5,12.68,1.837,1.118,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas Internal Combustion Engine,1,199,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,308.0,0,52,307.788,-1,5.92,0,0.0,0,0,0,0,0,0,0.0,0.0,21000.0,0.0,0,0,5.76,0.0,0,0,38,0.0,11.21,2.343,3.201,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_steam_turbine_1,SPPC,Natural Gas Steam Turbine,1,200,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,6.0,0,3,5.7,-1,1.9,0,0.0,0,0,0,0,0,0,0.0,0.0,51303.0,0.0,0,0,1.06,0.0,0,0,87,13.7,9.21,0.0,0.0,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.63,1.26,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_nuclear_1,SPPC,Nuclear,1,201,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1255.0,0,1,1255.0,-1,1255.0,0,0.0,0,0,0,0,0,0,0.0,0.0,275171.0,0.0,0,0,2.84,0.0,0,0,248,0.0,10.45,0.0,0.0,west_north_central_uranium,0,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_onshore_wind_turbine_1,SPPC,Onshore Wind Turbine,1,202,18,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1765.0,0,9,1765.098,-1,196.12,0,0.0,0,0,0,0,0,0,0.0,0.0,43000.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.274918078,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SPPC_petroleum_liquids_1,SPPC,Petroleum Liquids,1,203,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,40.0,0,20,39.7,-1,1.98,0,0.0,0,0,0,0,0,0,0.0,0.0,21000.0,0.0,0,0,5.71,0.0,0,0,38,0.0,11.1,0.988,1.124,west_north_central_distillate,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_small_hydroelectric_1,SPPC,Small Hydroelectric,1,204,18,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,4.6,-1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,47048.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.143682149,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_solar_photovoltaic_1,SPPC,Solar Photovoltaic,1,205,18,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,28.0,0,9,28.503,-1,3.17,0,0.0,0,0,0,0,0,0,0.0,0.0,22623.0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.184633288,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
