model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
SWITCH,BASN,Battery,2027,True,MW,935.8,935.8,0.0,0.0
SWITCH,BASN,Battery,2027,True,MWh,2195.6,2195.6,0.0,0.0
SWITCH,BASN,Battery,2030,True,MW,935.8,935.8,0.0,0.0
SWITCH,BASN,Battery,2030,True,MWh,2195.6,2195.6,0.0,0.0
SWITCH,BASN,Battery,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Battery,2035,False,MWh,0.0,0.0,0.0,0.0
SWITCH,BASN,Battery,2035,True,MW,935.8,935.8,0.0,0.0
SWITCH,BASN,Battery,2035,True,MWh,2195.6,2195.6,0.0,0.0
SWITCH,BASN,Battery,2040,False,MW,0.0,2030.7,0.0,2030.7
SWITCH,BASN,Battery,2040,False,MWh,0.0,8593.9,0.0,8593.9
SWITCH,BASN,Battery,2045,False,MW,2030.7,7278.8,0.0,5248.1
SWITCH,BASN,Battery,2045,False,MWh,8593.9,33991.1,0.0,25397.3
SWITCH,BASN,Battery,2050,False,MW,7278.8,10672.2,0.0,3393.5
SWITCH,BASN,Battery,2050,False,MWh,33991.1,51570.1,0.0,17579.0
SWITCH,BASN,Coal,2027,True,MW,3000.2,3000.2,0.0,0.0
SWITCH,BASN,Coal,2030,True,MW,3000.2,3000.2,0.0,0.0
SWITCH,BASN,Coal,2035,True,MW,3000.2,3000.2,0.0,0.0
SWITCH,BASN,Coal,2040,True,MW,3000.2,2091.2,909.0,0.0
SWITCH,BASN,Coal,2045,True,MW,2091.2,2091.2,0.0,0.0
SWITCH,BASN,Coal,2050,True,MW,728.2,728.2,0.0,0.0
SWITCH,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
SWITCH,BASN,Distributed Solar,2030,True,MW,1193.0,1193.0,0.0,0.0
SWITCH,BASN,Distributed Solar,2035,True,MW,1193.0,1193.0,0.0,0.0
SWITCH,BASN,Distributed Solar,2040,True,MW,1193.0,1193.0,0.0,0.0
SWITCH,BASN,Distributed Solar,2045,True,MW,1193.0,1193.0,0.0,0.0
SWITCH,BASN,Distributed Solar,2050,True,MW,1193.0,1193.0,0.0,0.0
SWITCH,BASN,Geothermal,2027,True,MW,462.4,893.5,0.0,431.1
SWITCH,BASN,Geothermal,2030,True,MW,893.5,836.5,57.0,0.0
SWITCH,BASN,Geothermal,2035,True,MW,836.5,836.5,0.0,0.0
SWITCH,BASN,Geothermal,2040,True,MW,836.5,774.0,62.5,0.0
SWITCH,BASN,Geothermal,2045,True,MW,774.0,553.3,220.7,0.0
SWITCH,BASN,Geothermal,2050,True,MW,553.3,293.2,260.1,0.0
SWITCH,BASN,Hydro,2027,True,MW,2662.7,2862.3,0.0,199.6
SWITCH,BASN,Hydro,2030,True,MW,2862.3,2862.3,0.0,0.0
SWITCH,BASN,Hydro,2035,True,MW,2862.3,2862.3,0.0,0.0
SWITCH,BASN,Hydro,2040,True,MW,2862.3,2460.3,402.0,0.0
SWITCH,BASN,Hydro,2045,True,MW,2460.3,2046.6,413.7,0.0
SWITCH,BASN,Hydro,2050,True,MW,2046.6,1914.1,132.5,0.0
SWITCH,BASN,Hydrogen,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Hydrogen,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Hydrogen,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Hydrogen,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CC,2027,True,MW,8312.3,7472.3,840.0,0.0
SWITCH,BASN,Natural Gas CC,2030,True,MW,7472.3,8312.3,0.0,840.0
SWITCH,BASN,Natural Gas CC,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CC,2035,True,MW,8312.3,8219.2,93.1,0.0
SWITCH,BASN,Natural Gas CC,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CC,2040,True,MW,8219.2,8029.2,190.0,0.0
SWITCH,BASN,Natural Gas CC,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CC,2045,True,MW,8029.2,7786.2,243.0,0.0
SWITCH,BASN,Natural Gas CC,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CC,2050,True,MW,7786.2,7705.2,81.0,0.0
SWITCH,BASN,Natural Gas CT,2027,True,MW,2183.0,2183.0,0.0,0.0
SWITCH,BASN,Natural Gas CT,2030,True,MW,2183.0,2183.0,0.0,0.0
SWITCH,BASN,Natural Gas CT,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CT,2035,True,MW,2183.0,2183.0,0.0,0.0
SWITCH,BASN,Natural Gas CT,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CT,2040,True,MW,2183.0,2060.9,122.1,0.0
SWITCH,BASN,Natural Gas CT,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CT,2045,True,MW,2060.9,1838.9,222.0,0.0
SWITCH,BASN,Natural Gas CT,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Natural Gas CT,2050,True,MW,1838.9,1618.9,220.0,0.0
SWITCH,BASN,Natural Gas Other,2027,True,MW,689.9,689.9,0.0,0.0
SWITCH,BASN,Natural Gas Other,2030,True,MW,689.9,463.9,226.0,0.0
SWITCH,BASN,Natural Gas Other,2035,True,MW,463.9,463.9,0.0,0.0
SWITCH,BASN,Natural Gas Other,2040,True,MW,463.9,226.4,237.5,0.0
SWITCH,BASN,Natural Gas Other,2045,True,MW,221.4,221.4,0.0,0.0
SWITCH,BASN,Natural Gas Other,2050,True,MW,221.4,208.9,12.5,0.0
SWITCH,BASN,Nuclear,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Nuclear,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Nuclear,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Nuclear,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,BASN,Other,2027,True,MW,54.5,70.4,0.0,15.9
SWITCH,BASN,Other,2030,True,MW,70.4,70.4,0.0,0.0
SWITCH,BASN,Other,2035,True,MW,70.4,70.4,0.0,0.0
SWITCH,BASN,Other,2040,True,MW,70.4,64.2,6.2,0.0
SWITCH,BASN,Other,2045,True,MW,64.2,50.4,13.8,0.0
SWITCH,BASN,Other,2050,True,MW,38.4,34.0,4.4,0.0
SWITCH,BASN,Solar,2027,True,MW,8006.2,7343.2,663.0,0.0
SWITCH,BASN,Solar,2030,False,MW,0.0,5591.4,0.0,0.0
SWITCH,BASN,Solar,2030,True,MW,7343.2,8006.2,0.0,663.0
SWITCH,BASN,Solar,2035,False,MW,5591.4,11459.8,0.0,5764.1
SWITCH,BASN,Solar,2035,True,MW,8006.2,8006.2,0.0,0.0
SWITCH,BASN,Solar,2040,False,MW,11459.8,17875.6,0.0,6415.8
SWITCH,BASN,Solar,2040,True,MW,8006.2,8006.2,0.0,0.0
SWITCH,BASN,Solar,2045,False,MW,17875.6,27863.4,0.0,9987.8
SWITCH,BASN,Solar,2045,True,MW,8006.2,7934.0,72.2,0.0
SWITCH,BASN,Solar,2050,False,MW,27863.4,36307.3,0.0,8443.9
SWITCH,BASN,Solar,2050,True,MW,7934.0,5639.5,2294.5,0.0
SWITCH,BASN,Wind,2027,False,MW,0.0,12647.9,0.0,12647.9
SWITCH,BASN,Wind,2027,True,MW,2030.1,1670.1,360.0,0.0
SWITCH,BASN,Wind,2030,False,MW,12647.9,18560.7,0.0,4047.4
SWITCH,BASN,Wind,2030,True,MW,1670.1,2030.1,0.0,360.0
SWITCH,BASN,Wind,2035,False,MW,18560.7,28513.6,0.0,5741.8
SWITCH,BASN,Wind,2035,True,MW,2030.1,2030.1,0.0,0.0
SWITCH,BASN,Wind,2040,False,MW,28513.6,33370.8,0.0,4857.1
SWITCH,BASN,Wind,2040,True,MW,2030.1,1955.1,75.0,0.0
SWITCH,BASN,Wind,2045,False,MW,33370.8,33370.8,0.0,0.0
SWITCH,BASN,Wind,2045,True,MW,1955.1,1085.1,870.0,0.0
SWITCH,BASN,Wind,2050,False,MW,33370.8,36120.1,0.0,2749.3
SWITCH,BASN,Wind,2050,True,MW,1085.1,520.0,565.1,0.0
SWITCH,CANO,Battery,2027,True,MW,2650.6,2650.6,0.0,0.0
SWITCH,CANO,Battery,2027,True,MWh,10570.7,10570.7,0.0,0.0
SWITCH,CANO,Battery,2030,True,MW,2650.6,2650.6,0.0,0.0
SWITCH,CANO,Battery,2030,True,MWh,10570.7,10570.7,0.0,0.0
SWITCH,CANO,Battery,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Battery,2035,False,MWh,0.0,0.0,0.0,0.0
SWITCH,CANO,Battery,2035,True,MW,2650.6,2650.6,0.0,0.0
SWITCH,CANO,Battery,2035,True,MWh,10570.7,10570.7,0.0,0.0
SWITCH,CANO,Battery,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Battery,2040,False,MWh,0.0,0.0,0.0,0.0
SWITCH,CANO,Battery,2045,False,MW,0.0,574.4,0.0,574.4
SWITCH,CANO,Battery,2045,False,MWh,0.0,2901.1,0.0,2901.1
SWITCH,CANO,Battery,2050,False,MW,574.4,4858.4,0.0,4284.0
SWITCH,CANO,Battery,2050,False,MWh,2901.1,24749.4,0.0,21848.3
SWITCH,CANO,CCS,2030,False,MW,0.0,3206.2,0.0,0.0
SWITCH,CANO,CCS,2035,False,MW,3206.2,7408.1,0.0,4201.9
SWITCH,CANO,CCS,2040,False,MW,7408.1,9315.3,0.0,1907.2
SWITCH,CANO,CCS,2045,False,MW,9315.3,12259.8,0.0,2944.5
SWITCH,CANO,CCS,2050,False,MW,12259.8,12266.6,0.0,6.8
SWITCH,CANO,Distributed Solar,2027,True,MW,4470.0,4478.0,0.0,8.0
SWITCH,CANO,Distributed Solar,2030,True,MW,4478.0,4478.0,0.0,0.0
SWITCH,CANO,Distributed Solar,2035,True,MW,4478.0,4478.0,0.0,0.0
SWITCH,CANO,Distributed Solar,2040,True,MW,4478.0,4478.0,0.0,0.0
SWITCH,CANO,Distributed Solar,2045,True,MW,4478.0,4478.0,0.0,0.0
SWITCH,CANO,Distributed Solar,2050,True,MW,4478.0,4478.0,0.0,0.0
SWITCH,CANO,Hydro,2027,True,MW,9703.8,10110.0,0.0,406.2
SWITCH,CANO,Hydro,2027,True,MWh,35292.0,35292.0,0.1,0.0
SWITCH,CANO,Hydro,2030,True,MW,10110.0,9919.2,190.8,0.0
SWITCH,CANO,Hydro,2030,True,MWh,35292.0,35292.0,0.0,0.0
SWITCH,CANO,Hydro,2035,True,MW,9919.2,9778.1,141.1,0.0
SWITCH,CANO,Hydro,2035,True,MWh,35292.0,35292.0,0.0,0.0
SWITCH,CANO,Hydro,2040,True,MW,9778.1,9778.1,0.0,0.0
SWITCH,CANO,Hydro,2040,True,MWh,35292.0,35292.0,0.0,0.0
SWITCH,CANO,Hydro,2045,True,MW,9778.1,9770.6,7.5,0.0
SWITCH,CANO,Hydro,2045,True,MWh,35292.0,35292.0,0.0,0.0
SWITCH,CANO,Hydro,2050,True,MW,9770.6,9288.6,482.0,0.0
SWITCH,CANO,Hydro,2050,True,MWh,35292.0,35292.0,0.0,0.0
SWITCH,CANO,Hydrogen,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Hydrogen,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Hydrogen,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Hydrogen,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CC,2027,True,MW,11409.7,11409.7,0.0,0.0
SWITCH,CANO,Natural Gas CC,2030,True,MW,11409.7,11409.7,0.0,0.0
SWITCH,CANO,Natural Gas CC,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CC,2035,True,MW,11409.7,11409.7,0.0,0.0
SWITCH,CANO,Natural Gas CC,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CC,2040,True,MW,11409.7,11409.7,0.0,0.0
SWITCH,CANO,Natural Gas CC,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CC,2045,True,MW,11409.7,11409.7,0.0,0.0
SWITCH,CANO,Natural Gas CC,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CC,2050,True,MW,11409.7,11409.7,0.0,0.0
SWITCH,CANO,Natural Gas CT,2027,True,MW,4675.5,4675.5,0.0,0.0
SWITCH,CANO,Natural Gas CT,2030,True,MW,4675.5,4675.5,0.0,0.0
SWITCH,CANO,Natural Gas CT,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CT,2035,True,MW,4675.5,4616.4,59.1,0.0
SWITCH,CANO,Natural Gas CT,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CT,2040,True,MW,4616.4,4244.1,372.3,0.0
SWITCH,CANO,Natural Gas CT,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CT,2045,True,MW,4244.1,3299.5,944.6,0.0
SWITCH,CANO,Natural Gas CT,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Natural Gas CT,2050,True,MW,3299.5,2947.4,352.1,0.0
SWITCH,CANO,Natural Gas Other,2027,True,MW,447.3,447.3,0.0,0.0
SWITCH,CANO,Natural Gas Other,2030,True,MW,447.3,447.3,0.0,0.0
SWITCH,CANO,Natural Gas Other,2035,True,MW,447.3,447.3,0.0,0.0
SWITCH,CANO,Natural Gas Other,2040,True,MW,447.3,447.3,0.0,0.0
SWITCH,CANO,Natural Gas Other,2045,True,MW,447.3,447.3,0.0,0.0
SWITCH,CANO,Natural Gas Other,2050,True,MW,447.3,447.3,0.0,0.0
SWITCH,CANO,Nuclear,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Nuclear,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Nuclear,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Nuclear,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Other,2027,True,MW,405.0,852.1,0.0,447.1
SWITCH,CANO,Other,2030,True,MW,852.1,832.2,19.9,0.0
SWITCH,CANO,Other,2035,True,MW,832.2,827.4,4.8,0.0
SWITCH,CANO,Other,2040,True,MW,827.4,743.9,83.5,0.0
SWITCH,CANO,Other,2045,True,MW,743.9,370.3,373.6,0.0
SWITCH,CANO,Other,2050,True,MW,370.3,361.9,8.4,0.0
SWITCH,CANO,Solar,2027,True,MW,6328.2,6328.3,0.0,0.1
SWITCH,CANO,Solar,2030,False,MW,0.0,11268.4,0.0,0.0
SWITCH,CANO,Solar,2030,True,MW,6328.3,6328.3,0.0,0.0
SWITCH,CANO,Solar,2035,False,MW,11268.4,16446.1,0.0,4587.9
SWITCH,CANO,Solar,2035,True,MW,6328.3,6328.3,0.0,0.0
SWITCH,CANO,Solar,2040,False,MW,16446.1,19888.3,0.0,3442.2
SWITCH,CANO,Solar,2040,True,MW,6328.3,6328.3,0.0,0.0
SWITCH,CANO,Solar,2045,False,MW,19888.3,25001.5,0.0,5113.2
SWITCH,CANO,Solar,2045,True,MW,6328.3,6163.2,165.1,0.0
SWITCH,CANO,Solar,2050,False,MW,25001.5,36188.6,0.0,11187.0
SWITCH,CANO,Solar,2050,True,MW,6163.2,4088.2,2075.0,0.0
SWITCH,CANO,Wind,2027,True,MW,1442.0,1442.0,0.0,0.0
SWITCH,CANO,Wind,2030,True,MW,1442.0,1442.0,0.0,0.0
SWITCH,CANO,Wind,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Wind,2035,True,MW,1442.0,1442.0,0.0,0.0
SWITCH,CANO,Wind,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Wind,2040,True,MW,1442.0,1050.0,392.0,0.0
SWITCH,CANO,Wind,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Wind,2045,True,MW,1050.0,516.3,533.7,0.0
SWITCH,CANO,Wind,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CANO,Wind,2050,True,MW,516.3,115.1,401.2,0.0
SWITCH,CASO,Battery,2027,True,MW,8927.8,8843.8,84.0,0.0
SWITCH,CASO,Battery,2027,True,MWh,33569.2,33233.2,336.0,0.0
SWITCH,CASO,Battery,2030,True,MW,8843.8,8927.8,0.0,84.0
SWITCH,CASO,Battery,2030,True,MWh,33233.2,1597081892.5,0.0,1597048659.3
SWITCH,CASO,Battery,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Battery,2035,False,MWh,0.0,0.0,0.0,0.0
SWITCH,CASO,Battery,2035,True,MW,8927.8,8853.9,73.9,0.0
SWITCH,CASO,Battery,2035,True,MWh,1597081892.5,1597081598.9,293.6,0.0
SWITCH,CASO,Battery,2040,False,MW,0.0,106.0,0.0,106.0
SWITCH,CASO,Battery,2040,False,MWh,0.0,448.4,0.0,448.4
SWITCH,CASO,Battery,2040,True,MW,8853.9,7078.7,1775.2,0.0
SWITCH,CASO,Battery,2040,True,MWh,1597081598.9,1597075931.2,5667.7,0.0
SWITCH,CASO,Battery,2045,False,MW,106.0,11305.9,0.0,11200.0
SWITCH,CASO,Battery,2045,False,MWh,448.4,57416.0,0.0,56967.6
SWITCH,CASO,Battery,2050,False,MW,11305.9,14134.1,0.0,2828.1
SWITCH,CASO,Battery,2050,False,MWh,57416.0,75255.7,0.0,17839.7
SWITCH,CASO,CCS,2030,False,MW,0.0,1172.0,0.0,0.0
SWITCH,CASO,CCS,2035,False,MW,1172.0,9063.7,0.0,7891.7
SWITCH,CASO,CCS,2040,False,MW,9063.7,12381.6,0.0,3317.8
SWITCH,CASO,CCS,2045,False,MW,12381.6,16377.7,0.0,3996.1
SWITCH,CASO,CCS,2050,False,MW,16377.7,17802.6,0.0,1424.9
SWITCH,CASO,Distributed Solar,2027,True,MW,6944.0,6969.0,0.0,25.0
SWITCH,CASO,Distributed Solar,2030,True,MW,6969.0,6969.0,0.0,0.0
SWITCH,CASO,Distributed Solar,2035,True,MW,6969.0,6969.0,0.0,0.0
SWITCH,CASO,Distributed Solar,2040,True,MW,6969.0,6969.0,0.0,0.0
SWITCH,CASO,Distributed Solar,2045,True,MW,6969.0,6969.0,0.0,0.0
SWITCH,CASO,Distributed Solar,2050,True,MW,6969.0,6969.0,0.0,0.0
SWITCH,CASO,Geothermal,2027,True,MW,23.6,44.4,0.0,20.8
SWITCH,CASO,Geothermal,2030,True,MW,44.4,44.4,0.0,0.0
SWITCH,CASO,Geothermal,2035,True,MW,44.4,44.4,0.0,0.0
SWITCH,CASO,Geothermal,2040,True,MW,44.4,44.4,0.0,0.0
SWITCH,CASO,Geothermal,2045,True,MW,44.4,44.4,0.0,0.0
SWITCH,CASO,Geothermal,2050,True,MW,44.4,44.4,0.0,0.0
SWITCH,CASO,Hydro,2027,True,MW,2706.2,2869.3,0.0,163.1
SWITCH,CASO,Hydro,2027,True,MWh,25807.5,25807.5,0.0,0.0
SWITCH,CASO,Hydro,2030,True,MW,2869.3,2869.3,0.0,0.0
SWITCH,CASO,Hydro,2030,True,MWh,25807.5,25807.5,0.0,0.0
SWITCH,CASO,Hydro,2035,True,MW,2869.3,2865.2,4.1,0.0
SWITCH,CASO,Hydro,2035,True,MWh,25807.5,25807.5,0.0,0.0
SWITCH,CASO,Hydro,2040,True,MW,2865.2,2849.2,16.0,0.0
SWITCH,CASO,Hydro,2040,True,MWh,25807.5,25807.5,0.0,0.0
SWITCH,CASO,Hydro,2045,True,MW,2849.2,2849.2,0.0,0.0
SWITCH,CASO,Hydro,2045,True,MWh,25807.5,25807.5,0.0,0.0
SWITCH,CASO,Hydro,2050,True,MW,2849.2,2847.2,2.0,0.0
SWITCH,CASO,Hydro,2050,True,MWh,25807.5,25807.5,0.0,0.0
SWITCH,CASO,Hydrogen,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Hydrogen,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Hydrogen,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Hydrogen,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CC,2027,True,MW,9586.5,9732.5,0.0,146.0
SWITCH,CASO,Natural Gas CC,2030,True,MW,9732.5,9732.5,0.0,0.0
SWITCH,CASO,Natural Gas CC,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CC,2035,True,MW,9732.5,9732.5,0.0,0.0
SWITCH,CASO,Natural Gas CC,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CC,2040,True,MW,9732.5,9732.5,0.0,0.0
SWITCH,CASO,Natural Gas CC,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CC,2045,True,MW,9732.5,9614.5,118.0,0.0
SWITCH,CASO,Natural Gas CC,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CC,2050,True,MW,9614.5,9614.5,0.0,0.0
SWITCH,CASO,Natural Gas CT,2027,True,MW,6445.5,6445.5,0.0,0.0
SWITCH,CASO,Natural Gas CT,2030,True,MW,6445.5,6445.5,0.0,0.0
SWITCH,CASO,Natural Gas CT,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CT,2035,True,MW,6445.5,6445.5,0.0,0.0
SWITCH,CASO,Natural Gas CT,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CT,2040,True,MW,6445.5,5935.1,510.4,0.0
SWITCH,CASO,Natural Gas CT,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CT,2045,True,MW,5935.1,5414.9,520.2,0.0
SWITCH,CASO,Natural Gas CT,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Natural Gas CT,2050,True,MW,5414.9,5362.7,52.2,0.0
SWITCH,CASO,Natural Gas Other,2027,True,MW,51.7,51.7,0.0,0.0
SWITCH,CASO,Natural Gas Other,2030,True,MW,51.7,51.7,0.0,0.0
SWITCH,CASO,Natural Gas Other,2035,True,MW,50.2,50.2,0.0,0.0
SWITCH,CASO,Natural Gas Other,2040,True,MW,50.2,50.2,0.0,0.0
SWITCH,CASO,Natural Gas Other,2045,True,MW,50.2,50.2,0.0,0.0
SWITCH,CASO,Natural Gas Other,2050,True,MW,50.2,48.6,1.6,0.0
SWITCH,CASO,Nuclear,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Nuclear,2040,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Nuclear,2045,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Nuclear,2050,False,MW,0.0,0.0,0.0,0.0
SWITCH,CASO,Other,2027,True,MW,155.2,333.2,0.0,178.0
SWITCH,CASO,Other,2030,True,MW,333.2,307.2,26.0,0.0
SWITCH,CASO,Other,2035,True,MW,307.2,306.0,1.2,0.0
SWITCH,CASO,Other,2040,True,MW,306.0,265.3,40.7,0.0
SWITCH,CASO,Other,2045,True,MW,265.3,220.5,44.8,0.0
SWITCH,CASO,Other,2050,True,MW,220.5,173.8,46.7,0.0
SWITCH,CASO,Solar,2027,True,MW,13797.3,13707.4,89.9,0.0
SWITCH,CASO,Solar,2030,False,MW,0.0,17336.2,0.0,0.0
SWITCH,CASO,Solar,2030,True,MW,13707.4,13797.4,0.0,90.0
SWITCH,CASO,Solar,2035,False,MW,17336.2,20048.7,0.0,2712.5
SWITCH,CASO,Solar,2035,True,MW,13797.4,13797.4,0.0,0.0
SWITCH,CASO,Solar,2040,False,MW,20048.7,20048.7,0.0,0.0
SWITCH,CASO,Solar,2040,True,MW,13797.4,13795.0,2.4,0.0
SWITCH,CASO,Solar,2045,False,MW,20048.7,30570.3,0.0,10521.6
SWITCH,CASO,Solar,2045,True,MW,13795.0,13732.0,63.0,0.0
SWITCH,CASO,Solar,2050,False,MW,30570.3,40034.6,0.0,9464.3
SWITCH,CASO,Solar,2050,True,MW,13732.0,8737.7,4994.3,0.0
SWITCH,CASO,Wind,2027,True,MW,4055.5,4055.5,0.0,0.0
SWITCH,CASO,Wind,2030,False,MW,0.0,910.9,0.0,0.0
SWITCH,CASO,Wind,2030,True,MW,4055.5,4055.5,0.0,0.0
SWITCH,CASO,Wind,2035,False,MW,910.9,1788.2,0.0,0.0
SWITCH,CASO,Wind,2035,True,MW,4055.5,3944.9,110.6,0.0
SWITCH,CASO,Wind,2040,False,MW,1788.2,1788.2,0.0,0.0
SWITCH,CASO,Wind,2040,True,MW,3944.9,3670.9,274.0,0.0
SWITCH,CASO,Wind,2045,False,MW,1788.2,2207.8,0.0,419.6
SWITCH,CASO,Wind,2045,True,MW,3670.9,2693.9,977.0,0.0
SWITCH,CASO,Wind,2050,False,MW,2207.8,2681.9,0.0,474.2
SWITCH,CASO,Wind,2050,True,MW,2693.9,887.5,1806.4,0.0
SWITCH,FRCC,Battery,2027,True,MW,555.2,555.2,0.0,0.0
SWITCH,FRCC,Battery,2027,True,MWh,1129.4,1129.4,0.0,0.0
SWITCH,FRCC,Battery,2030,True,MW,555.2,555.2,0.0,0.0
SWITCH,FRCC,Battery,2030,True,MWh,1129.4,1129.4,0.0,0.0
SWITCH,FRCC,Battery,2035,False,MW,0.0,0.0,0.0,0.0
SWITCH,FRCC,Battery,2035,False,MWh,0.0,0.0,0.0,0.0
