model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,470001.0403839049
GenX,BASN,BASN_battery_moderate_0,Battery,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,4.286428259623023
GenX,BASN,BASN_biomass_1,Biomass,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,250723.20000000048
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,7868701.110536073
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,0.5630119521620377
GenX,BASN,BASN_distributed_generation_1,Distributed Solar,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,3316520.653669087
GenX,BASN,BASN_geothermal_1,Geothermal,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,3148021.681402767
GenX,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,1.1797078244779224
GenX,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,0.2206562718277782
GenX,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,83843164.37315385
GenX,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,3.653244542223082
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,6291018.591210654
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,0.7772805337546276
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,1.144860886049312
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,180.5606470839756
GenX,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,9.417380170508878
GenX,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,0.3500136186568647
GenX,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,2.2622269661754557
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,3324429.7844108464
GenX,BASN,BASN_petroleum_liquids_1,Other,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,0.0664951345574422
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,1547145.6000000034
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,16277121.409928288
GenX,BASN,BASN_utilitypv_class1_moderate_1,Solar,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,1639218.0501052677
GenX,BASN,BASN_utilitypv_class1_moderate_2,Solar,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_thin,all,MWh,6.289432702459254
